id,title,group,salesrank,review_cnt,downloads,rating
244298,Ladies' Room Reader: The Ultimate Women's Trivia Book,Book,72135.0,3,3,5.0
244306,A Flash of Lightning in the Dark of Night : A Guide to the Bodhisattva's Way of Life (Shambhala Dragon Editions),Book,77195.0,5,5,5.0
244314,The Life of an Oak: An Intimate Portrait,Book,95630.0,3,3,4.5
244336,Water Buffalo Theology,Book,95899.0,0,0,0.0
244338,Naked Economics: Undressing the Dismal Science,Book,38481.0,37,36,4.5
244341,Great Jobs for Foreign Language Majors,Book,119570.0,1,1,3.0
244351,The Myth of the Liberal Media: An Edward Herman Reader,Book,98792.0,9,9,3.0
244358,"Native American Testimony: A Chronicle of Indian-White Relations from Prophecy to the Present, 1492-2000",Book,56868.0,4,4,5.0
244362,More Letters from a Nut,Book,30635.0,27,27,5.0
244367,Buzz: Harness the Power of Influence and Create Demand,Book,28622.0,10,10,4.5
244369,Golden Rule : The Investment Theory of Party Competition and the Logic of Money-Driven Political Systems (American Politics and Political Economy Series),Book,147724.0,0,0,0.0
244371,"Physics for Scientists and Engineers (Study Guide and Student Solutions Manual, Third Edition)",Book,29995.0,0,0,0.0
244382,The Criminality of Nuclear Deterrence,Book,145613.0,1,1,5.0
244390,The Two Princesses of Bamarre,Book,123666.0,171,170,4.5
244399,What's Going on Down There? : Answers to Questions Boys Find Hard to Ask,Book,2598.0,23,23,4.0
244400,Making Twig Garden Furniture,Book,149861.0,1,1,4.0
244406,River Out of Eden: A Darwinian View of Life (Science Masters Series),Book,26370.0,53,53,4.0
244431,"Above All, Honor - Revised Edition",Book,68553.0,12,12,5.0
244452,The Calculus Tutoring Book,Book,59719.0,5,5,4.0
244453,Lessons from the Cyberspace Classroom : The Realities of Online Teaching  (Jossey Bass Higher and Adult Education Series),Book,61374.0,3,3,5.0
244459,Not by Faith Alone: A Biblical Study of the Catholic Doctrine of Justification,Book,76493.0,38,38,4.5
244464,Lady Oracle,Book,38731.0,17,17,4.5
244467,Yoga For Men Workout For Body Mind Spirit,Book,86152.0,5,5,3.5
244469,The ANATOMY OF MOTIVE : The Fbis Legendary Mindhunter Explores The Key To Understanding And Catching Vi (Lisa Drew Books (Hardcover)),Book,87014.0,58,58,4.0
244471,Peachtree Road,Book,68410.0,32,32,4.0
244481,Handbags : The Power of the Purse,Book,13983.0,12,12,5.0
244482,The Not So Big House: A Blueprint for the Way We Really Live,Book,3847.0,114,114,4.0
244486,"The Cash Connection: Organized Crime, Financial Institutions, and Money Laundering",Book,65262.0,0,0,0.0
244519,The Encyclopedia of Cool,Book,86858.0,4,4,4.5
244521,Unadulterated Cat,Book,32407.0,6,6,4.5
244538,Practical Candleburning Rituals: Spells and Rituals for Every Purpose (Llewellyn's Practical Magick Series),Book,78856.0,31,30,4.0
244541,The Victor Journey Through the Bible,Book,21416.0,1,1,4.0
244554,Nutrition In Pregnancy and Lactation,Book,35571.0,2,2,3.0
244556,Learn Bengali in 30 Days (National Integration Language Series),Book,112885.0,5,5,3.0
244562,Applied Logistic Regression Analysis (Quantitative Applications in the Social Sciences),Book,39137.0,3,3,4.5
244570,The Sisters of APF : The Indoctrination of Soror Ride Dick,Book,23733.0,109,109,4.0
244577,Freedom from the Bondage of Karma,Book,118408.0,0,0,0.0
244585,Slander: Liberal Lies About the American Right,Book,15858.0,1176,1175,3.0
244588,The Great San Francisco Trivia & Fact Book,Book,143274.0,1,1,4.0
244592,Lost on a Mountain in Maine : Lost on a Mountain in Maine,Book,61585.0,13,13,5.0
244593,Art Marketing 101: A Handbook for the Fine Artist,Book,56253.0,18,18,4.5
244597,"Farewell, My Lovely (Vintage Crime/Black Lizard)",Book,48996.0,31,31,4.5
244599,"Integrated Chinese, Level 1, Part 1: Textbook (Traditional Character Edition) (Level I Traditional Character Texts)",Book,60477.0,7,7,4.5
244606,"Vault Guide to the Case Interview, 5th Edition (Vault Guide to the Case Interview)",Book,25428.0,7,7,4.0
244616,HarperCollins Bible Dictionary,Book,73574.0,4,4,4.0
244626,"Let's Learn Kanji: An Introduction to Radicals, Components, and 250 Very Basic Kanji",Book,86736.0,5,5,4.5
244629,Sales Questions That Close the Sale: How to Uncover Your Customers' Real Needs,Book,78464.0,1,1,2.0
244630,"Darkness, Vol. 1",Book,110933.0,3,3,2.5
244632,Are We There Yet? : Travel Games for Kids,Book,77130.0,1,1,5.0
244633,Essence of the Heart Sutra : The Dalai Lama's Heart of Wisdom Teachings,Book,124203.0,3,3,5.0
244639,"Luck in the Shadows (Nightrunner, Vol. 1)",Book,11410.0,85,85,4.5
244641,Jewels of Remembrance : A Daybook of Spiritual Guidance Containing 365 Selections from the Wisdom ofMevlana Jalaluddin,Book,76614.0,1,1,5.0
244657,Midnight in Sicily (Vintage Departures),Book,38467.0,28,28,4.5
244661,The Adventures of Penrose the Mathematical Cat,Book,7577.0,8,8,4.0
244673,The Tiger in the Smoke,Book,107552.0,10,10,4.0
244677,Hollywood Haunted: A Ghostly Tour of Filmland,Book,81015.0,18,18,4.0
244703,"Best Places to Stay: New England: Bed & Breakfasts, Country Inns, and Other Recommended Getaways -- Eighth Edition",Book,142393.0,3,3,3.5
244707,"Logee's Greenhouses Spectacular Container Plants: How to Grow Dramatic Flowers for Your Patio, Sunroom, Windowsill, and Outdoor Spaces",Book,85328.0,1,1,5.0
244714,How to Study the Bible for Yourself,Book,57972.0,19,19,4.5
244715,Mosaic (Star Trek: Voyager),Book,53523.0,49,49,4.5
244720,"More So Fat, Low Fat, No Fat For Family and Friends : Recipes for Family and Friends That Cut the Fat but Not the Flavor",Book,138596.0,1,1,4.0
244723,Shattered Love: A Memoir,Book,130446.0,40,40,4.0
244727,What Do You Do With a Drunken Sailor? Unexpurgated Sea Chanties,Book,72939.0,1,1,5.0
244737,The Children's Machine: Rethinking School in the Age of the Computer,Book,91012.0,2,2,3.5
244739,Vault Guide to Capitol Hill Careers: An Inside Look Inside the Beltway,Book,85661.0,0,0,0.0
244742,The Millennium Girl,Book,104957.0,27,27,3.5
244744,Scotch-Irish: A Social History,Book,57643.0,12,12,4.5
244759,Opening the Dragon Gate: The Making of a Modern Taoist Wizard,Book,138031.0,10,10,3.5
244766,The History of Sexuality : The Care of the Self (Vintage),Book,19412.0,2,2,5.0
244773,Information Security: Protecting the Global Enterprise,Book,72539.0,8,8,4.0
244787,Establishing a System of Policies and Procedures,Book,27943.0,28,28,4.5
244820,Build Your Own Home Office Furniture,Book,65283.0,0,0,0.0
244824,"Spirit Archives, Volume 7",Book,34623.0,2,2,3.5
244835,"The Power of Your Subconscious Mind, Revised Edition",Book,2028.0,103,103,4.5
244839,Build Your Own Home Darkroom,Book,103525.0,2,2,3.5
244847,Unnatural Exposure : A novel,Book,124160.0,236,236,3.5
244852,Decorating for the Holidays,Book,122982.0,9,9,3.5
244861,An Empire Wilderness : Travels into America's Future (Vintage Departures),Book,25427.0,44,44,4.0
244877,All Year Round (Lifeways S.),Book,69791.0,3,3,4.5
244882,Have a Nice Day!: A Tale of Blood and Sweatsocks,Book,108136.0,673,670,5.0
244900,Craftsman Homes,Book,126995.0,3,3,4.5
244901,Take Time for Your Life,Book,10683.0,77,77,4.5
244909,Painting Duck Decoys: 24 Full-Color Plates and Complete Instructions,Book,121188.0,3,3,3.5
244911,Fried Green Tomatoes at the Whistle Stop Cafe (Ballantine Reader's Circle),Book,71698.0,138,136,4.5
244916,The Preaching Life,Book,92111.0,14,14,4.5
244920,Degree of Guilt,Book,60767.0,40,40,4.5
244923,Snowflakes in Photographs,Book,40286.0,2,2,4.0
244952,Ways of the Heart: Essays Toward an Imaginal Psychology,Book,136841.0,1,1,5.0
244957,"Beyond Heroes and Holidays: A Practical Guide to K-12 Anti-Racist, Multicultural Education and Staff Development",Book,87298.0,0,0,0.0
244978,Classroom Strategies for Interactive Learning,Book,19450.0,1,1,5.0
244983,The Love You Make: An Insider's Story of the Beatles,Book,57818.0,25,25,3.5
244985,Seven Secrets of the Celtic Spirit: A Journey to the Soul of Ireland,Book,107319.0,0,0,0.0
244993,The Radicalism of the American Revolution (Vintage),Book,36645.0,31,31,4.0
245009,Finding the Love of Your Life: Study Guide,Book,111516.0,3,3,4.5
245020,None of These Diseases: The Bibles Health Secrets for the 21st Century,Book,83962.0,11,11,4.0
245021,Theological Anthropology (Sources of Early Christian Thought),Book,148366.0,2,2,4.5
245039,Drowning Ruth,Book,15593.0,299,299,4.0
245042,The Art Studio/Loft Manual: For Ambitious Artists and Creators,Book,49272.0,3,3,5.0
245046,"They Shoot Canoes, Don't They? (Owlet Book)",Book,97907.0,12,12,5.0
245048,Jingo: A Novel of Discworld,Book,77934.0,94,94,4.5
245049,Logistic Regression,Book,114247.0,3,3,4.5
245051,Christopher Lowell's You Can Do It! Small Spaces : Decorating to Make Every Inch Count,Book,68475.0,11,11,3.0
245055,Time Out: Patagonia (Time Out Guides),Book,139673.0,1,1,5.0
245063,The Tao of Inner Peace,Book,14649.0,0,0,0.0
245068,The Middle Passage : White Ships/ Black Cargo,Book,116668.0,10,10,4.5
245075,Taking Sides: Clashing Views on Controversial Issues in Special Education,Book,33727.0,1,1,4.0
245086,"Gallagher, Marriott, Derringer, Trower: Their Lives and Music",Book,137480.0,10,10,5.0
245106,Alcools: Poems (Wesleyan Poetry S.),Book,148578.0,1,1,4.0
245108,Entrepreneur Magazine's How to Start a Personal Concierge Service,Book,44971.0,1,1,2.0
245126,Legacy: A Step-By-Step Guide to Writing Personal History,Book,64900.0,5,5,4.5
245128,Halide's Gift : A Novel,Book,109101.0,15,15,3.5
245130,"Three Plays : Desire Under The Elms, Strange Interlude, Mourning Becomes Electra (Vintage International)",Book,94828.0,5,5,5.0
245137,"Introduction to Algorithms, Second Edition",Book,5178.0,126,125,4.0
245144,"Basic Influencing Skills, 3rd Edition",Book,47031.0,0,0,0.0
245156,The Citizenship Debates: A Reader,Book,123022.0,0,0,0.0
245157,Before Your Pregnancy: A 90 Day Guide for Couples on How to Prepare for a Healthy Conception,Book,7864.0,33,33,4.0
245158,Man in the Holocene: A Story (A Harvest Book),Book,76376.0,6,6,4.5
245159,Digital Fortress : A Thriller,Book,1179.0,634,625,3.0
245163,The Appalachian Trail Workbook for Planning Thru-Hikes (Official Guides to the Appalachian Trail),Book,119449.0,7,7,4.5
245176,"Woman, Native, Other: Writing Postcoloniality and Feminism",Book,127229.0,0,0,0.0
245191,Vocal Wisdom,Book,127706.0,2,2,4.5
245197,"Teaching Comprehension Strategies All Readers Need: Mini-Lessons That Introduce, Extend, and Deepen Reading Skills and Promote a Lifelong Love of Literature",Book,55379.0,0,0,0.0
245198,Adventures of Tom Sawyer (Children's Classics),Book,87285.0,254,254,4.0
245200,"Digital Photography for Dummies, Fourth Edition",Book,32300.0,10,10,4.0
245203,Common Weeds of the United States,Book,88940.0,1,1,5.0
245213,Too Close to the Falls,Book,53029.0,20,20,4.5
245223,The Secret of the Soul : Using Out-of-Body Experiences to Understand Our True Nature,Book,22067.0,8,8,4.5
245224,El camino del amor,Book,120717.0,4,4,4.0
245250,365 More Simple Science Experiments with Everyday Materials,Book,71835.0,5,5,3.5
245252,"Splish, Splash! (My First I Can Read)",Book,75791.0,2,2,5.0
245253,Mustang: Interior Restoration Guide 1964 1/2-1970,Book,113253.0,3,3,3.5
245256,Reading the Forested Landscape: A Natural History of New England (Nature),Book,23010.0,16,16,5.0
245263,L. L. Bean Upland Bird Hunting Handbook (L. L. Bean),Book,94090.0,0,0,0.0
245275,How to Restore Your Collector Bicycle,Book,61438.0,4,4,5.0
245278,How to Overthrow the Government,Book,23824.0,31,31,3.5
245281,How to Live at the Beach,Book,127862.0,1,1,5.0
245285,A Retargetable C Compiler : Design and Implementation,Book,71128.0,5,5,3.5
245286,Ed Emberley's Picture Pie 2 : A Drawing Book and Stencil (Picture Pie 2),Book,119713.0,6,6,5.0
245300,Careers with Animals,Book,77471.0,0,0,0.0
245302,SAP BW Certification: A Business Information Warehouse Study Guide,Book,49003.0,7,7,3.0
245307,OBD II Diagnostic Secrets Revealed (Secrets Revealed series),Book,107406.0,26,26,3.5
245309,CUTTING THE TIES OF KARMA,Book,29894.0,0,0,0.0
245312,Audition Monologs for Student Actors: Selections from Contemporary Plays,Book,46044.0,3,3,3.5
245313,"Nonverbal Learning Disabilities at School: Educating Students with NLD, Asperger Syndrome and Related Conditions",Book,63195.0,9,9,4.5
245314,Access 2000 Answers!: Answers (Answers Series),Book,143702.0,11,11,4.5
245319,Where Yesterday Lives,Book,48051.0,9,9,5.0
245321,Adobe InDesign 2.0 Classroom in a Book,Book,145931.0,8,8,3.0
245323,Art of Real Estate Appraisal,Book,74250.0,0,0,0.0
245337,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),Book,7525.0,269,269,4.0
245347,The Light in Their Eyes: Creating Multicultural Learning Communities (Multicultural Education Series),Book,13341.0,4,4,4.0
245349,"Rock, Iron, Steel: The Book of Strength",Book,10029.0,11,11,4.5
245364,Our Global Environment : A Health Perspective,Book,149307.0,4,4,5.0
245374,A Different Mirror : A History of Multicultural America,Book,41628.0,22,22,4.0
245380,Cosmos and Pornografia: Two Novels,Book,110229.0,8,8,4.5
245385,"Gates of Zion (Thoene, Bodie, Zion Chronicles, Bk. 1.)",Book,65802.0,11,11,4.5
245388,Tips & Traps When Building Your Home,Book,11003.0,2,2,5.0
245390,"Shake It, Morena",Book,139774.0,2,2,5.0
245406,Fine Woodworking on Spindle Turning,Book,62991.0,0,0,0.0
245440,Improvisers Bass Method,Book,139062.0,0,0,0.0
245446,The Patron Saint of Liars,Book,18072.0,27,27,4.0
245448,Ki in Daily Life,Book,65206.0,9,9,5.0
245458,Unsmiling Faces: How Preschools Can Heal,Book,125629.0,1,1,5.0
245459,"Publish Your Own Magazine, Guide Book, or Weekly Newspaper : How to STart Manage, and Profit from a Homebased Publishing Company (Culture Tools)",Book,17548.0,5,5,4.5
245461,Twice-Upon-A-Time: Born and Adopted,Book,133408.0,1,1,4.0
245462,Classrooms That Work: They Can All Read and Write (3rd Edition),Book,24479.0,15,15,4.5
245468,How to Build Wooden Gates and Picket Fences: 100 Classic Designs,Book,88153.0,6,6,4.0
245476,Philosophical Foundations for a Christian Worldview,Book,30649.0,13,13,4.5
245481,Dondi White Style Master General: The Life of Graffiti Artist Dondi White,Book,30411.0,10,10,5.0
245488,"Jeep Wrangler and YJ, 1987-95 (Chilton's Total Car Care.)",Book,62865.0,2,2,2.0
245500,Flowers of Evil (New Directions Paperbook),Book,85361.0,14,14,4.5
245501,"Witchblade: Prevailing, Vol. 3",Book,62793.0,1,1,5.0
245502,The New Interpreter's Bible: Luke - John (Volume 9),Book,30230.0,3,3,5.0
245503,Rainbow Fish & Friends: The Copycat Fish,Book,127247.0,2,2,4.0
245507,Without Remorse,Book,3868.0,259,259,4.5
245518,Jesus Revealed : Know Him Better to Love Him Better,Book,80452.0,2,2,5.0
245521,Psycho-Cybernetics,Book,24127.0,46,46,5.0
245538,Catch More Walleyes,Book,112832.0,0,0,0.0
245562,Lady Catherine's Necklace,Book,79539.0,9,9,2.0
245576,The Great Salsa Book,Book,34805.0,8,8,4.5
245579,Pathways of the Pulp,Book,67692.0,10,10,3.0
245587,Beyond the Rhine : A Screaming Eagle in Germany,Book,86796.0,10,10,4.5
245588,The Aquariums of Pyongyang: Ten Years in the North Korean Gulag,Book,886.0,25,25,4.5
245591,The Ritual Process: Structure and Anti-Structure (Lewis Henry Morgan Lectures) (Lewis Henry Morgan Lectures),Book,62642.0,1,1,5.0
245597,Become A Recognized Authority In Your Field - In 60 Days Or Less,Book,13490.0,15,15,4.0
245608,Wounded Boys Heroic Men: A Man's Guide to Recovering from Child Abuse,Book,66226.0,5,5,4.5
245609,"The Gluten-free Gourmet Makes Dessert: More Than 200 Wheat-free Recipes for Cakes, Cookies, Pies and Other Sweets",Book,35015.0,5,5,4.0
245619,"Awed to Heaven, Rooted in Earth: Prayers of Walter Brueggemann",Book,30899.0,5,5,5.0
245621,Madame Bovary: Life in a Country Town (Oxford World's Classics (Hardcover)),Book,125261.0,158,158,4.5
245623,"Nissan 300Zx Automotive Repair Manual, 1984-1989 (Automotive Repair Manual)",Book,99570.0,4,4,3.0
245627,If You Lived With The Cherokees (If You.),Book,90646.0,1,1,5.0
245648,"Kaigun : Strategy, Tactics, and Technology in the Imperial Japanese Navy, 1887-1941",Book,90376.0,16,16,4.5
245652,Advertising: Principles and Practice (6th Edition),Book,30329.0,2,2,4.0
245666,Streetwise Rome (National & International Titles),Book,7073.0,6,6,4.5
245667,"Mark Twain: Collected Tales, Sketches, Speeches & Essays, 1891-1910 (Library of America)",Book,64780.0,2,2,5.0
245680,The Song of Robin Hood,Book,102255.0,2,2,5.0
245681,"Pendulum Power: A Mystery You Can See, A Power You Can Feel",Book,83784.0,5,5,5.0
245683,Deerskin,Book,63030.0,148,148,4.0
245684,The Puzzlemaster Presents : 200 Mind-Bending Challenges (Other),Book,84870.0,6,6,5.0
245691,"Arrow's Fall (The Heralds of Valdemar, Book 3)",Book,27282.0,56,56,4.5
245709,"The Nutribase Guide to Protein, Carbohydrates & Fat",Book,120420.0,1,1,5.0
245710,Leadership for the Twenty-First Century,Book,54665.0,3,3,3.0
245715,Setting/How to Create and Sustain a Sharp Sense of Time and Place in Your Fiction (Elements of Fiction Writing),Book,52904.0,4,4,3.5
245717,Managers as Mentors 2 Ed: Building Partnerships for Learning,Book,62202.0,13,13,4.5
245720,Honest Pretzels: And 64 Other Amazing Recipes for Cooks Ages 8 & Up,Book,145288.0,9,9,5.0
245723,The Shattered Lantern : Rediscovering a Felt Presence of God,Book,43229.0,2,2,5.0
245731,Autumn Lightning : The Education of an American Samurai,Book,82971.0,17,17,5.0
245735,Secret of Creating Your Future,Book,95447.0,6,6,4.5
245753,El Hombre Mediocre/Mediocre Man,Book,132060.0,11,11,4.5
245783,Sadako and the Thousand Paper Cranes,Book,5660.0,126,126,4.5
245795,"Alice K.'s Guide to Life: One Woman's Quest for Survival, Sanity, and the Perfect New Shoes",Book,54190.0,12,12,4.5
245802,The Rings of Saturn,Book,19776.0,32,32,4.5
245806,A Road That Anyone Can Walk: Ki,Book,84907.0,4,4,4.5
245814,"Kaplan No-Stress Guide to the New York State 8th Grade Tests, 2nd edition",Book,92732.0,1,1,5.0
245817,Corsair: The F4U in World War II and Korea,Book,55781.0,5,5,5.0
245821,"Atlas of Emotion: Journeys in Art, Architecture and Film",Book,89003.0,0,0,0.0
245822,"Making Words: Multilevel, Hands-On Developmentally Appropriate Spelling and Phonics Activities Grades 1-3",Book,15973.0,12,12,5.0
245839,"Overcoming Destructive Beliefs, Feelings, and Behaviors: New Directions for Rational Emotive Behavior Therapy",Book,143287.0,5,5,4.5
245845,Joan of Arc,Book,96060.0,6,6,5.0
245851,The Assassin (Badge of Honor Novels (Paperback)),Book,14113.0,7,7,4.0
245852,Nursing Interventions & Clinical Skills,Book,110912.0,1,1,5.0
245858,Good-Night: Enchanting Stories Visualization With Sleepytime Music/Cassette,Book,117580.0,5,5,5.0
245862,Sandcastles: Great Projects : From Mermaids to Monuments,Book,87354.0,6,6,3.0
245866,Midnight Riders : The Story of the Allman Brothers Band,Book,13953.0,12,12,4.5
245873,Pyramids: 50 Hands-On Activities to Experience Ancient Egypt (Kaleidoscope Kids),Book,24990.0,2,2,5.0
245894,Trust the Process,Book,70379.0,7,7,4.5
245903,Jill: Part-Time Lover,Book,82912.0,6,6,4.5
245913,Red-Hot Cold Call Selling: Prospecting Techniques That Pay Off,Book,24150.0,11,11,4.0
245924,The Agt Cytogenetics Laboratory Manual,Book,36003.0,0,0,0.0
245926,Counting Caterpillars and Other Math Poems (Grades K-2),Book,84345.0,1,1,5.0
245928,Locke : The Second Treatise of Government  Locke,Book,47521.0,4,4,5.0
245932,The Winning Edge : Show Ring Secrets (Howell Reference Books),Book,25733.0,29,29,4.0
245934,Japanese Fashions,Book,42864.0,1,1,1.0
245944,Social Psychology With Student Social Connection CD ROM,Book,141029.0,1,1,5.0
245953,A Good Horse Is Never a Bad Color,Book,57456.0,32,32,5.0
245959,Wizard: The Life and Times of Nikola Tesla : Biography of a Genius (Citadel Press Book),Book,25777.0,22,22,4.0
245977,Eat Right for Your Type,Book,104.0,378,377,4.0
245980,Conquer the Crash: You Can Survive and Prosper in a Deflationary Depression,Book,68510.0,101,101,3.5
246010,"In Touch Study Series,the Becoming Emotionally Whole",Book,71983.0,5,5,5.0
246045,The Ultimate Hitchhiker's Guide to the Galaxy,Book,1453.0,73,73,4.5
246047,Writing in Restaurants,Book,66984.0,3,3,4.5
246057,"Mind, Culture, and Activity : Seminal Papers from the Laboratory of Comparative Human Cognition",Book,145137.0,0,0,0.0
246065,"Zondervan NIV Bible Commentary, Vol. 1",Book,81997.0,2,2,5.0
246080,Murach's VB.NET Database Programming with ADO.NET,Book,149245.0,20,20,4.0
246083,Hall and Haywood's Foundation Quilts: Building on the Past,Book,109432.0,0,0,0.0
246086,Dreamer's Dictionary,Book,24253.0,30,30,4.0
246089,Bridget Jones: The Edge of Reason,Book,4060.0,461,460,4.5
246096,Messiah,Book,122759.0,4,4,5.0
246119,Writing Papers in the Biological Sciences,Book,24445.0,4,4,3.5
246135,The Home Depot Big Book of Tools,Book,130010.0,1,1,5.0
246142,Hunting Badger (Joe Leaphorn/Jim Chee Novels),Book,11889.0,88,88,3.5
246147,"Teach Yourself Flower Arranging, New Edition",Book,131925.0,4,4,4.5
246155,The Illustrated Rules of Football (Illustrated Sports Series),Book,92468.0,0,0,0.0
246159,Introduction to Partial Differential Equations With Applications,Book,82668.0,1,1,4.0
246161,Soak Wash Rinse Spin: Tolleson Design,Book,118286.0,17,17,4.5
246163,501 READING COMP QUESTIONS 2E,Book,81528.0,0,0,0.0
246178,Mortgage Payments: Barron's Financial Tables for Better Money Management (Barron's Financial Tables for Better Money Management),Book,115497.0,0,0,0.0
246187,The Regulatory Compliance Almanac,Book,106608.0,0,0,0.0
246192,Make Your First Million in Network Marketing: Proven Techniques You Can Use to Achieve Financial Success,Book,49274.0,10,10,4.5
246193,Primary Language Lessons,Book,32811.0,2,2,5.0
246211,"Seduction by the Stars : An Astrologcal Guide To Love, Lust, And Intimate Relationships",Book,45214.0,12,12,4.5
246216,"SHAKER STYLE: Form, Function, and Furniture",Book,138936.0,0,0,0.0
246222,Mr Revere and I,Book,75642.0,8,8,4.5
246234,The Basic Guide to Dyeing & Painting Fabric,Book,87048.0,1,1,5.0
246235,"The Ends of the Earth : From Togo to Turkmenistan, from Iran to Cambodia, a Journey to the Frontiers ofAnarchy (Vintage Departures)",Book,32892.0,54,54,4.0
246244,British English A to ZEd (The Facts on File Writer's Library),Book,125906.0,7,7,4.5
246252,Rejuvenate: A 21-Day Natural Detox Plan for Optimal Health,Book,98572.0,7,7,3.5
246254,Puerto Rican Cookery,Book,34689.0,14,14,4.5
246255,Integrating Spirituality into Treatment: Resources for Practitioners,Book,25015.0,2,2,4.5
246259,"Superman: Our Worlds at War, Book 1",Book,147199.0,9,9,2.5
246275,Turn Left at Orion: A Hundred Night Sky Objects to See in a Small Telescope--and How to Find Them,Book,11254.0,35,35,4.5
246288,Figure Templates for Fashion Illustration: Over 150 Templates for Fashion Design,Book,75577.0,4,4,4.0
246294,Max Havelaar : Or the Coffee Auctions of the Dutch Trading Company (Penguin Classics),Book,109913.0,3,3,3.5
246300,Stargazing: Astronomy Without a Telescope,Book,93437.0,1,1,5.0
246303,The Bald Soprano and Other Plays: Bald Soprano/the Lesson/Jack or the Submission/the Chairs,Book,70611.0,15,15,5.0
246305,Smyrna 1922: The Destruction of a City,Book,85060.0,37,36,4.0
246306,Kids' Poems (Grades 3-4),Book,136725.0,1,1,5.0
246313,America and the World: Debating the New Shape of International Politics,Book,132645.0,0,0,0.0
246316,The Design and Analysis of Computer Algorithms (Addison-Wesley Series in Computer Science and Information Processing),Book,65316.0,7,7,5.0
246329,I Never Promised You a Rose Garden,Book,11971.0,99,99,4.0
246333,A Life of Jesus,Book,106412.0,8,8,5.0
246340,Twist and Ernest (Ernest series),Book,32105.0,4,4,5.0
246341,"Guide to Owning a Great Dane: Puppy Care, Health, Feeding, Training, Showing, Breed Standard (Re Dog Series)",Book,42640.0,2,2,4.5
246342,Frida : A Biography of Frida Kahlo,Book,37132.0,24,24,5.0
246353,Dinner Dates : A Cookbook for Couples Cooking Together,Book,89829.0,14,14,5.0
246359,The Five Love Languages of Teenagers,Book,8924.0,7,7,5.0
246371,"Lord Emsworth and Others (Wodehouse, P. G. Collector's Wodehouse.)",Book,87760.0,7,7,4.5
246380,Ghosts,Book,88444.0,34,34,4.5
246391,Home Landscaping: Northwest Region (Home Landscaping),Book,39515.0,2,2,5.0
246402,Bulimia : A Guide for Family and Friends (Psychology Series),Book,66359.0,3,3,4.5
246412,You're Going to Love This Kid!: Teaching Students With Autism in the Inclusive Classroom,Book,56916.0,10,10,5.0
246414,Chronicle of a Death Foretold,Book,96263.0,93,93,4.0
246418,Handbook of Art Therapy,Book,75594.0,1,1,5.0
246421,Lop Rabbits As Pets,Book,73622.0,7,7,5.0
246424,Fannie Farmer Baking Book,Book,126519.0,18,18,5.0
246426,Two From Galilee : The Story Of Mary And Joseph,Book,142019.0,9,9,4.5
246427,Great Sex Tips,Book,75094.0,3,3,3.5
246439,Seven Days in January: With the 6th SS-Mountain Division in Operation NORDWIND,Book,19870.0,12,12,5.0
246443,Arteffects,Book,28760.0,5,5,5.0
246452,"The Stress-Free Habit : Powerful Techniques for Health and Longevity from the Andes, Yucatan, and the Far East",Book,24357.0,1,1,5.0
246456,E-Commerce User Experience,Book,109286.0,0,0,0.0
246463,After Ikkyu and Other Poems,Book,86034.0,1,1,5.0
246464,Bringing Out Baby: Seattle and the Eastside: Places to Take Babies and Toddlers,Book,56794.0,6,6,4.5
246474,Midnight Clear : A Callahan Garrity Mystery (Callahan Garrity Mysteries (Paperback)),Book,63833.0,14,14,5.0
246475,Wood Bender's Handbook,Book,41773.0,1,1,3.0
246481,The Mystic Heart: Discovering a Universal Spirituality in the World's Religions,Book,59668.0,17,17,4.5
246495,The Inclusion Breakthrough,Book,132553.0,6,6,4.0
246497,The Silence of the Heart: Reflections of the Christ Mind (The Reflections of the Christ Mind Ser.; Part 2)),Book,85516.0,5,5,5.0
246499,Helping Mom,Book,139122.0,0,0,0.0
246507,"If I Really Believe, Why Do I Have These Doubts?",Book,38572.0,2,2,5.0
246508,"Return to Del (Deltora Quest, 8)",Book,21503.0,18,18,5.0
246509,Daddy Loves His Girls,Book,78209.0,11,11,5.0
246510,Flesh and Stone: The Body and the City in Western Civilization,Book,52341.0,2,2,4.5
246516,Classic Irish Short Stories (Oxford Paperbacks),Book,91318.0,0,0,0.0
246519,On Women Turning Forty: Coming into Our Fullness,Book,134098.0,5,5,5.0
246526,Selections from the Prison Notebooks,Book,78696.0,4,4,4.0
246527,Die Nigger Die! A Political Autobiography,Book,39811.0,3,3,4.0
246533,Calculus and Analytic Geometry (9th Edition),Book,89211.0,26,26,4.5
246540,The Sushi Cookbook: A Step-By-Step Guide to This Popular Japanese Food,Book,54522.0,3,3,4.5
246541,Fallingwater : Frank Lloyd Wright's Romance with Nature,Book,80035.0,5,5,4.5
246565,Hunger of Memory : The Education of Richard Rodriguez,Book,5246.0,61,61,3.5
246567,Be a Leader for God's Sake,Book,82682.0,0,0,0.0
246571,3ds max 4 Bible,Book,144319.0,10,10,4.5
246577,The Nursing Mother's Guide to Weaning,Book,112059.0,20,20,3.0
246595,"Love Thy Neighbor: The Tory Diary of Prudence Emerson, Greenmarsh, Massachusetts, 1774 (Dear America)",Book,35229.0,16,16,4.5
246611,Challenge Math for the Elementary & Middle School Student,Book,45969.0,4,4,4.5
246634,Multilevel Marketing: The Definitive Guide to America's Top Mlm Companies,Book,120804.0,6,6,3.0
